date,gross_return,transaction_cost,net_return,turnover,active_during_day,kill_switch_triggered,shadow_drawdown,shadow_20d_annualized_volatility,actual_equity,actual_drawdown
1992-05-15,-0.002000858917541348,1.5465147450532427e-05,-0.0020163240649918803,0.1546514745053243,True,False,-0.05599910342588055,0.1187039488766502,1.0268120442071704,-0.05599910342588055
1992-05-18,-0.006367327874756367,1.4805638522709324e-05,-0.006382133513279076,0.14805638522709325,True,False,-0.06202384318447185,0.11605786207467339,1.0202587926479971,-0.06202384318447185
1992-05-19,-0.0020114216760508973,2.412437032303375e-05,-0.0020355460463739312,0.2412437032303375,True,False,-0.06393313684207069,0.11594478621874757,1.0181820088963442,-0.06393313684207069
1992-05-20,0.0044968323598026,1.8447429140513145e-05,0.004478384930662087,0.18447429140513147,True,False,-0.059741069108012246,0.1182051624759166,1.0227418198616567,-0.059741069108012246
1992-05-21,0.016606830001784527,2.693739251416812e-05,0.01657989260927036,0.2693739251416812,True,False,-0.044151677008915646,0.13205169897261895,1.0396987694019728,-0.044151677008915646
1992-05-22,-0.005320382805113066,1.894128705808487e-05,-0.00533932409217115,0.1894128705808487,True,False,-0.049255260988323335,0.1324422362695238,1.0341474807139042,-0.049255260988323335
1992-05-26,0.01759624731727348,3.450871519693828e-05,0.017561738602076542,0.3450871519693828,True,False,-0.03255853040450074,0.14784811400782694,1.0523089084461978,-0.03255853040450074
1992-05-27,0.0017073770801055658,1.5048914553440275e-05,0.0016923281655521255,0.15048914553440274,True,False,-0.030921301956981062,0.1480403884296204,1.0540897604508228,-0.030921301956981062
1992-05-28,-0.008207377321295364,2.726842295041761e-05,-0.008234645744245782,0.2726842295041761,True,False,-0.03890132173366034,0.1490246393123448,1.0454097046908732,-0.03890132173366034
1992-05-29,-0.008470812156549717,2.3889129759529755e-05,-0.008494701286309247,0.23889129759529756,True,False,-0.04706556791219951,0.15137511437474735,1.0365292615277155,-0.04706556791219951
1992-06-01,-0.003538837870233888,9.480675925539705e-06,-0.0035483185461594275,0.09480675925539706,True,False,-0.05044688283085064,0.1488031003949126,1.0328513255253997,-0.05044688283085064
1992-06-02,0.004458944444838085,1.5936203243183098e-05,0.004443008241594902,0.159362032431831,True,False,-0.0462280105054359,0.1394102230672798,1.0374402924770514,-0.0462280105054359
1992-06-03,0.001683854157052679,1.0231348008837968e-05,0.001673622809043841,0.1023134800883797,True,False,-0.044631755949190666,0.1383566545639459,1.039176576213562,-0.044631755949190666
1992-06-04,-0.00030072636657250257,6.659850563336122e-06,-0.0003073862171358387,0.06659850563336123,True,False,-0.04492542297970126,0.1369974255247628,1.0388571476568635,-0.04492542297970126
1992-06-05,-0.003499872183676766,1.0682684617375281e-05,-0.003510554868294141,0.10682684617375282,True,False,-0.04827826468564378,0.1365129783192674,1.0352101826396947,-0.04827826468564378
1992-06-08,0.0002175281025050054,1.1018481066905738e-05,0.00020650962143809964,0.11018481066905736,True,False,-0.04808172499036967,0.13625425569686023,1.0354239635026203,-0.04808172499036967
1992-06-09,0.003936187524167033,1.3064148291184972e-05,0.003923123375875848,0.13064148291184974,True,False,-0.04434723215375602,0.13741409654880152,1.0394860594577795,-0.04434723215375602
1992-06-10,0.00525306755482444,1.2228164419611846e-05,0.005240839390404828,0.12228164419611845,True,False,-0.03933880948447788,0.1178980372293692,1.0449338389439626,-0.03933880948447788
1992-06-11,-0.004855155596783667,1.03581302361215e-05,-0.004865513727019788,0.103581302361215,True,False,-0.044012919693946384,0.11114886069385334,1.0398496990067532,-0.044012919693946384
1992-06-12,0.004202227325842994,1.2546032701668601e-05,0.004189681293141326,0.12546032701668602,True,False,-0.04000763850710343,0.11187616390437827,1.0442063378383604,-0.04000763850710343
1992-06-15,0.0015640708691884162,2.108241677527398e-05,0.0015429884524131422,0.21082416775273982,True,False,-0.03852638137891495,0.11141595812233977,1.0458175361595816,-0.03852638137891495
1992-06-16,0.00038005227164253515,1.637069671760329e-05,0.00036368157492493186,0.16370696717603286,True,False,-0.03817671113904619,0.10805800270599955,1.0461978807282162,-0.03817671113904619
1992-06-17,0.009142861499692463,1.779191112586587e-05,0.009125069588566598,0.1779191112586587,True,False,-0.029400006696286063,0.1107474926491572,1.055744509193272,-0.029400006696286063
1992-06-18,-0.000500759342330253,1.1948727467645921e-05,-0.000512708069797899,0.11948727467645921,True,False,-0.029897641145398612,0.11058503191714615,1.0552032204637638,-0.029897641145398612
1992-06-19,-0.0011302122250296683,1.6783604359896843e-05,-0.001146995829389565,0.16783604359896842,True,False,-0.031010344505085774,0.09559373078048028,1.0539929067707334,-0.031010344505085774
1992-06-22,0.0024908111908353067,1.1769411995791789e-05,0.002479041778839515,0.11769411995791788,True,False,-0.028608178665850414,0.09303668151933137,1.0566057992212188,-0.028608178665850414
1992-06-23,0.0021681029418580636,9.576985253336085e-06,0.0021585259566047274,0.09576985253336084,True,False,-0.02651140420546705,0.07011074442236917,1.058886510264737,-0.02651140420546705
1992-06-24,-0.0024768451525080453,1.2143152484856126e-05,-0.0024889883049929013,0.12143152484856126,True,False,-0.02893440593544372,0.07059527837992573,1.0562509541243732,-0.02893440593544372
1992-06-25,-0.008365781680631476,1.2755625942887861e-05,-0.008378537306574363,0.1275562594288786,True,False,-0.037070515242444424,0.07082239702646898,1.0474011161001373,-0.037070515242444424
1992-06-26,-3.1911983859792166e-05,9.919372437359327e-06,-4.183135629715149e-05,0.09919372437359326,True,False,-0.03711079588881028,0.06315001893252283,1.0473573018908637,-0.03711079588881028
1992-06-29,-0.008163119743521746,1.598963688693234e-05,-0.008179109380408679,0.1598963688693234,True,False,-0.044986372010450415,0.06898374917134963,1.0387908519583287,-0.044986372010450415
1992-06-30,-0.003389852915051249,7.572906541396213e-06,-0.003397425821592645,0.07572906541396213,True,False,-0.04823095997015492,0.06834300737945603,1.0352616370946512,-0.04823095997015492
1992-07-01,-0.0004532273548694164,1.3036029178204702e-05,-0.0004662633840476211,0.13036029178204703,True,False,-0.0486747350235911,0.0680293827700771,1.0347789325003647,-0.0486747350235911
1992-07-02,-0.0033279488083519547,1.1094296033443418e-05,-0.003339043104385398,0.11094296033443418,True,False,-0.05185125108963817,0.06893601290404376,1.031323761041236,-0.05185125108963817
1992-07-06,-0.005604095429036083,1.548940092160029e-05,-0.005619584829957683,0.1548940092160029,True,False,-0.0571794534155583,0.07060285123402735,1.0255281496789137,-0.0571794534155583
1992-07-07,0.00038928072698341757,2.4101226500848396e-05,0.00036517950048256916,0.24101226500848397,True,False,-0.05683515467931188,0.07062497071509834,1.0259026515363443,-0.05683515467931188
1992-07-08,-7.748532099041087e-05,1.2894423657482348e-05,-9.037974464789322e-05,0.12894423657482348,True,False,-0.05692039767719281,0.0687387610596133,1.0258099307166648,-0.05692039767719281
1992-07-09,0.004682368578077375,1.764261534591653e-05,0.0046647259627314586,0.1764261534591653,True,False,-0.05252118977131526,0.06811114160463061,1.0305950529333066,-0.05252118977131526
1992-07-10,-0.0025701142822323352,1.1404174682077632e-05,-0.002581518456914413,0.11404174682077634,True,False,-0.05496712380745594,0.06671871785731338,1.0279345527825545,-0.05496712380745594
1992-07-13,-0.0023357049569629404,2.7644542234611468e-05,-0.002363349499197552,0.2764454223461147,True,False,-0.05720056678213081,0.0645406744391653,1.025505184172028,-0.05720056678213081
1992-07-14,-0.0006289287782185295,1.9301359794800775e-05,-0.0006482301380133302,0.19301359794800774,True,False,-0.05781171778884442,0.06390829257426163,1.0248404208049589,-0.05781171778884442
1992-07-15,-0.00011715681519253868,1.6452551679419986e-05,-0.00013360936687195868,0.16452551679419986,True,False,-0.05793760296870487,0.0637913209111485,1.0247034925251903,-0.05793760296870487
1992-07-16,-0.0001402614397135564,1.703432137053049e-05,-0.0001572957610840869,0.17034321370530492,True,False,-0.05808578539043463,0.05152268425211215,1.024542311009448,-0.05808578539043463
1992-07-17,-0.0029797076310858327,2.0213485021081713e-05,-0.0029999211161069145,0.20213485021081712,True,False,-0.06091145373240303,0.051650747885108095,1.021468764896306,-0.06091145373240303
1992-07-20,0.005202523621802289,1.3905561078169717e-05,0.005188618060724119,0.13905561078169718,True,False,-0.05603888194061979,0.05703297057909714,1.0267687761783124,-0.05603888194061979
1992-07-21,-0.0015953224523933079,2.4472223826006502e-05,-0.0016197946762193144,0.24472223826006503,True,False,-0.057567905134210395,0.055257614036464654,1.0251056215809506,-0.057567905134210395
1992-07-22,0.009403149312805394,2.2319585420643143e-05,0.009380829727384752,0.22319585420643143,True,False,-0.04872711012265185,0.06642868323295548,1.0347219628695865,-0.04872711012265185
1992-07-23,-0.005443189341210127,1.529563852823406e-05,-0.005458484979738361,0.15295638528234057,True,False,-0.05391961890367958,0.06804204252700534,1.0290739485770575,-0.05391961890367958
1992-07-24,0.005755605171545486,2.3345973666750573e-05,0.005732259197878735,0.23345973666750572,True,False,-0.04849644093720762,0.06698264764485541,1.0349728671840857,-0.04849644093720762
1992-07-27,-0.0017392126340296816,1.4785256668159787e-05,-0.0017539978906978414,0.14785256668159785,True,False,-0.05016537617279526,0.06707307181701228,1.0331575269581152,-0.05016537617279526
1992-07-28,-0.010405170215710979,1.3542900094287942e-05,-0.010418713115805266,0.13542900094287944,True,False,-0.06006143062590974,0.07076633290382714,1.0223933550813038,-0.06006143062590974
1992-07-29,-0.0031741760464572867,1.1421409437990171e-05,-0.003185597455895277,0.11421409437990171,True,False,-0.06305569654120569,0.07066657241311063,1.0191364214104326,-0.06305569654120569
1992-07-30,-0.001875305478066707,1.685615222254998e-05,-0.0018921616302892568,0.1685615222254998,True,False,-0.0648285466019286,0.07076508396881284,1.0172080505778094,-0.0648285466019286
1992-07-31,-0.003510828106848528,1.598901017077992e-05,-0.003526817117019308,0.1598901017077992,True,False,-0.06812672529112063,0.07085588610483555,1.0136205438134618,-0.06812672529112063
1992-08-03,-0.0022875378354708415,1.716001184886628e-05,-0.0023046978473197075,0.17160011848866283,True,False,-0.07027441162131698,0.06884861371221798,1.0112844547281359,-0.07027441162131698
1992-08-04,-0.0042131558352914225,1.2375758966339526e-05,-0.004225531594257762,0.12375758966339527,True,False,-0.07420299646900097,0.0698366652288812,1.0070112403139004,-0.07420299646900097
1992-08-05,-0.001021131373253118,2.5572532459748464e-05,-0.0010467039057128666,0.25572532459748465,True,False,-0.07517203180849408,0.06976851468963952,1.0059571977155672,-0.07517203180849408
1992-08-06,0.0031730055712381397,1.456783892449774e-05,0.003158437732313642,0.1456783892449774,True,False,-0.07225102025785901,0.06834611232468074,1.0091344508859246,-0.07225102025785901
1992-08-07,-0.008229259055847917,1.576335224846553e-05,-0.008245022408096382,0.1576335224846553,True,False,-0.07990033138492159,0.07284574144534901,1.000814114725588,-0.07990033138492159
1992-08-10,-0.0011289644485425337,1.3094467105703221e-05,-0.001142058915648237,0.13094467105703222,True,False,-0.08095113941474841,0.07274399568642356,0.999671126042959,-0.08095113941474841
1992-08-11,0.001194008218784801,1.0542939571318236e-05,0.0011834652792134827,0.10542939571318236,True,False,-0.07986347699834506,0.07323883740727474,1.0008542021112632,-0.07986347699834506
1992-08-12,-0.0011117994911803535,1.054874096812269e-05,-0.0011223482321484762,0.10548740968122688,True,False,-0.08089619059827124,0.07313669042570056,0.9997308951668852,-0.08089619059827124
1992-08-13,0.006788921080774532,2.164035214340197e-05,0.00676728072863113,0.2164035214340197,True,False,-0.0746763571012955,0.07841462715668848,1.0064963547875652,-0.0746763571012955
1992-08-14,-0.008726992011000244,2.4771657777889032e-05,-0.008751763668778133,0.24771657777889033,True,False,-0.08277457094107776,0.08300411038186727,0.9976877365569777,-0.08277457094107776
1992-08-17,0.004856957529156381,2.4562110820011255e-05,0.0048323954183363705,0.24562110820011257,True,False,-0.07834217498011187,0.08265138992841904,1.002508958204046,-0.07834217498011187
1992-08-18,-0.003119187496187713,1.932613991214957e-05,-0.0031385136360998628,0.1932613991214957,True,False,-0.08123481063175486,0.08293342641282127,0.9993625701684105,-0.08123481063175486
1992-08-19,0.0027079218092548865,1.9473570746320974e-05,0.0026884482385085653,0.19473570746320976,True,False,-0.07876475797679483,0.07452282644092534,1.0020493047098111,-0.07876475797679483
1992-08-20,-0.001700431720419341,2.083373147785891e-05,-0.0017212654518971998,0.20833731477858913,True,False,-0.08035044837195959,0.07311895076170764,1.0003245118605164,-0.08035044837195959
1992-08-21,0.0017062207166681298,1.9954723407267807e-05,0.001686265993260862,0.19954723407267808,True,False,-0.07879967460733162,0.06918501306694369,1.0020113250670921,-0.07879967460733162
1992-08-24,0.005880267436641235,1.6376735845368186e-05,0.005863890700795867,0.16376735845368184,True,False,-0.07339785658569131,0.07408278150369972,1.0078870099582453,-0.07339785658569131
1992-08-25,0.0006591794703146824,1.8607178685343255e-05,0.0006405722916293391,0.18607178685343256,True,False,-0.07280430092725576,0.06582439751517122,1.0085326344499177,-0.07280430092725576
1992-08-26,-0.0031608051136672814,2.526299334577172e-05,-0.003186068107013053,0.2526299334577172,True,False,-0.07575840957303115,0.06582463570989013,1.0053193807884149,-0.07575840957303115
1992-08-27,-0.005175717064870531,9.488735260126392e-06,-0.005185205800130657,0.09488735260126391,True,False,-0.08055079242843499,0.06764553565062563,1.000106592904167,-0.08055079242843499
1992-08-28,-0.010705583900727428,9.388799185109887e-06,-0.010714972699912537,0.09388799185109889,True,False,-0.09040266558652055,0.07575949367943045,0.9893904780641963,-0.09040266558652055
1992-08-31,-0.0008142098481991483,9.150810376372468e-06,-0.0008233606585755207,0.09150810376372467,True,False,-0.09115159224682179,0.0756549366596244,0.9885758528685891,-0.09115159224682179
1992-09-01,-0.005334417363835107,1.697887740733367e-05,-0.0053513962412424405,0.16978877407333667,True,False,-0.09601520019993137,0.07636926824783939,0.983285591765365,-0.09601520019993137
1992-09-02,-0.006184645803840575,8.381936544411745e-06,-0.006193027740384986,0.08381936544411744,True,False,-0.10161360314197954,0.07840740384092522,0.9771960768188412,-0.10161360314197954
1992-09-03,0.0038359930253955695,6.052369431274974e-06,0.0038299406559642946,0.06052369431274974,True,False,-0.09817283655588771,0.07896373495466724,0.9809386798022985,-0.09817283655588771
1992-09-04,-0.0040276729734907216,7.3234829913588956e-06,-0.00403499645648208,0.07323482991358896,True,False,-0.10181170596474398,0.07546278478224076,0.9769805957052701,-0.10181170596474398
1992-09-08,0.00044270596872076696,1.5534326089952093e-05,0.0004271716426308149,0.15534326089952094,True,False,-0.10142802539578932,0.07568227092030773,0.9773979341111558,-0.10142802539578932
1992-09-09,-0.008212323554759308,1.5303562910093767e-05,-0.008227627117669402,0.15303562910093765,True,False,-0.1088211405412206,0.07918292205063558,0.9693562683637088,-0.1088211405412206
1992-09-10,-0.003440371595810613,1.2306260824080628e-05,-0.0034526778566346937,0.12306260824080628,True,False,-0.11189809405557494,0.079433712804458,0.9660093934407393,-0.11189809405557494
1992-09-11,0.0040422350361049,1.3876015696982492e-05,0.004028359020407918,0.1387601569698249,True,False,-0.10832050073172228,0.07608479026330223,0.9699008260946052,-0.10832050073172228
1992-09-14,-0.0051084585845505605,9.399625891592077e-06,-0.005117858210442153,0.09399625891592076,True,False,-0.11288398997813542,0.07272517010927872,0.9649370111884622,-0.11288398997813542
1992-09-15,0.005199071038709174,1.632465851525835e-05,0.005182746380193916,0.1632465851525835,True,False,-0.10828629268838263,0.07314923721119494,0.9699380349903143,-0.10828629268838263
1992-09-16,-0.01064862354974583,1.6106709621778356e-05,-0.010664730259367608,0.16106709621778356,True,False,-0.11779617884544169,0.07977277859523035,0.9595939074788414,-0.11779617884544169
1992-09-17,-0.007061177114185292,1.0977189455670836e-05,-0.007072154303640963,0.10977189455670835,True,False,-0.1240352603959084,0.0796616168792476,0.9528075112963174,-0.1240352603959084
1992-09-18,-0.003914270442620181,1.4705083796475129e-05,-0.003928975526416656,0.1470508379647513,True,False,-0.12747690441981685,0.0797591866256139,0.9490639539030481,-0.12747690441981685
1992-09-21,-0.007376603282900377,8.692372972438008e-06,-0.007385295655872815,0.08692372972438009,True,False,-0.13392074544725396,0.07977128482869941,0.9420548360071423,-0.13392074544725396
1992-09-22,-0.007134848225879931,9.528397185442914e-06,-0.007144376623065374,0.09528397185442913,True,False,-0.14010834182720244,0.0735759375968782,0.9353244414591273,-0.14010834182720244
1992-09-23,-0.004939724381763837,8.940074593684432e-06,-0.004948664456357521,0.08940074593684433,True,False,-0.14436365711232046,0.07183817803702754,0.9306958346405161,-0.14436365711232046
1992-09-24,0.00011672628937730353,2.999731049339719e-05,8.672897888390633e-05,0.2999731049339719,True,False,-0.1442894486460058,0.07325426119397682,0.930776552939906,-0.1442894486460058
1992-09-25,5.7152180654448416e-05,6.408129944093482e-06,5.0744050710354936e-05,0.06408129944093481,True,False,-0.1442460264263946,0.07432375378469432,0.9308237843125083,-0.1442460264263946
1992-09-28,-0.00943747516561913,6.549185553229606e-06,-0.009444024351172359,0.06549185553229606,True,True,-0.1523277877914362,0.0728256989646556,0.9220330618268107,-0.1523277877914362
1992-09-29,0.0,0.00025517678089489906,-0.00025517678089489906,2.5517678089489904,False,False,-0.14627565738330628,0.08166933552800774,0.921797780398215,-0.15254409405780156
1992-09-30,0.0,0.0,0.0,0.0,False,False,-0.1448891071870686,0.08287594058855617,0.921797780398215,-0.15254409405780156
1992-10-01,0.0,0.0,0.0,0.0,False,False,-0.15566625147554358,0.08927220698140241,0.921797780398215,-0.15254409405780156
1992-10-02,0.0,0.0,0.0,0.0,False,False,-0.15660017459136333,0.08585689108369265,0.921797780398215,-0.15254409405780156
1992-10-05,0.0,0.0,0.0,0.0,False,False,-0.155341857913037,0.08748071968932379,0.921797780398215,-0.15254409405780156
1992-10-06,0.0,0.0,0.0,0.0,False,False,-0.15198255304592578,0.09021862291718397,0.921797780398215,-0.15254409405780156
1992-10-07,0.0,0.0,0.0,0.0,False,False,-0.1414766303395344,0.10280089750273083,0.921797780398215,-0.15254409405780156
1992-10-08,0.0,0.0,0.0,0.0,False,False,-0.14385316087572364,0.10268755845399037,0.921797780398215,-0.15254409405780156
1992-10-09,0.0,0.0,0.0,0.0,False,False,-0.13908899101020533,0.10398282801032158,0.921797780398215,-0.15254409405780156
1992-10-12,0.0,0.0,0.0,0.0,False,False,-0.14661443944783925,0.10631608781418228,0.921797780398215,-0.15254409405780156
1992-10-13,0.0,0.0,0.0,0.0,False,False,-0.14494630354812366,0.10405114277818292,0.921797780398215,-0.15254409405780156
1992-10-14,0.0,0.0,0.0,0.0,False,False,-0.14834655563334476,0.09933071262914997,0.921797780398215,-0.15254409405780156
1992-10-15,0.0,0.0,0.0,0.0,False,False,-0.15491302341367308,0.09980952708308888,0.921797780398215,-0.15254409405780156
1992-10-16,0.0,0.0,0.0,0.0,False,False,-0.16044549566901878,0.10098474319565502,0.921797780398215,-0.15254409405780156
1992-10-19,0.0,0.0,0.0,0.0,False,False,-0.1586157751652676,0.09980039813071244,0.921797780398215,-0.15254409405780156
1992-10-20,0.0,0.0,0.0,0.0,False,False,-0.14216912852866792,0.12201825943517627,0.921797780398215,-0.15254409405780156
1992-10-21,0.0,0.0,0.0,0.0,False,False,-0.1440279830972936,0.12094455347039475,0.921797780398215,-0.15254409405780156
1992-10-22,0.0,0.0,0.0,0.0,False,False,-0.14728786072129207,0.12171547384410412,0.921797780398215,-0.15254409405780156
1992-10-23,0.0,0.0,0.0,0.0,False,False,-0.14034395806053734,0.12522946094920956,0.921797780398215,-0.15254409405780156
1992-10-26,0.0,0.0,0.0,0.0,False,False,-0.14731380499899516,0.123939677557799,0.921797780398215,-0.15254409405780156
1992-10-27,0.0,0.0,0.0,0.0,False,False,-0.1518933261422809,0.12276471054491654,0.921797780398215,-0.15254409405780156
1992-10-28,0.0,0.0,0.0,0.0,False,False,-0.14769580263357807,0.12401757296991026,0.921797780398215,-0.15254409405780156
1992-10-29,0.0,0.0,0.0,0.0,False,False,-0.1445662428834249,0.11547849210131844,0.921797780398215,-0.15254409405780156
1992-10-30,0.0,0.0,0.0,0.0,False,False,-0.1442205006098266,0.11529326055404333,0.921797780398215,-0.15254409405780156
1992-11-02,0.0,0.0,0.0,0.0,False,False,-0.14703293446597465,0.1161320942104683,0.921797780398215,-0.15254409405780156
1992-11-03,0.0,0.0,0.0,0.0,False,False,-0.14893226319933772,0.1157663300029928,0.921797780398215,-0.15254409405780156
1992-11-04,0.0,0.0,0.0,0.0,False,False,-0.14795596348162132,0.1065873470194064,0.921797780398215,-0.15254409405780156
1992-11-05,0.0,0.0,0.0,0.0,False,False,-0.15459164069519238,0.10954163083957277,0.921797780398215,-0.15254409405780156
1992-11-06,0.0,0.0,0.0,0.0,False,False,-0.14611493090949979,0.11393375794882936,0.921797780398215,-0.15254409405780156
1992-11-09,0.0,0.0,0.0,0.0,False,False,-0.15187002028957586,0.11219518536724696,0.921797780398215,-0.15254409405780156
1992-11-10,0.0,0.0,0.0,0.0,False,False,-0.15704499479572087,0.11369640202846065,0.921797780398215,-0.15254409405780156
1992-11-11,0.0,0.0,0.0,0.0,False,False,-0.15415648948322191,0.11389309642904193,0.921797780398215,-0.15254409405780156
1992-11-12,0.0,0.0,0.0,0.0,False,False,-0.15447774390865243,0.11050455597501428,0.921797780398215,-0.15254409405780156
1992-11-13,0.0,0.0,0.0,0.0,False,False,-0.1475713954461466,0.1111986508279168,0.921797780398215,-0.15254409405780156
1992-11-16,0.0,0.0,0.0,0.0,False,False,-0.15312623123134905,0.11400063328495762,0.921797780398215,-0.15254409405780156
1992-11-17,0.0,0.0,0.0,0.0,False,False,-0.15264395751756343,0.08871230160897602,0.921797780398215,-0.15254409405780156
1992-11-18,0.0,0.0,0.0,0.0,False,False,-0.1578385514515589,0.09073376901579311,0.921797780398215,-0.15254409405780156
1992-11-19,0.0,0.0,0.0,0.0,False,False,-0.15829169591612136,0.09003430905607901,0.921797780398215,-0.15254409405780156
1992-11-20,0.0,0.0,0.0,0.0,False,False,-0.163207960543436,0.08552356038239631,0.921797780398215,-0.15254409405780156
1992-11-23,0.0,0.0,0.0,0.0,False,False,-0.156388235520188,0.08788066462495989,0.921797780398215,-0.15254409405780156
1992-11-24,0.0,0.0,0.0,0.0,False,False,-0.16225686603048783,0.08921177965160998,0.921797780398215,-0.15254409405780156
1992-11-25,0.0,0.0,0.0,0.0,False,False,-0.16377069812273026,0.08682993529553153,0.921797780398215,-0.15254409405780156
1992-11-27,0.0,0.0,0.0,0.0,False,False,-0.16117908443105333,0.08644967604019792,0.921797780398215,-0.15254409405780156
1992-11-30,0.0,0.0,0.0,0.0,False,False,-0.15844994093896292,0.08763223610333756,0.921797780398215,-0.15254409405780156
1992-12-01,0.0,0.0,0.0,0.0,False,False,-0.15416718068359925,0.08953276870638803,0.921797780398215,-0.15254409405780156
1992-12-02,0.0,0.0,0.0,0.0,False,False,-0.1503236510841488,0.0909203882621214,0.921797780398215,-0.15254409405780156
1992-12-03,0.0,0.0,0.0,0.0,False,False,-0.14946415696479853,0.09089765904747943,0.921797780398215,-0.15254409405780156
1992-12-04,0.0,0.0,0.0,0.0,False,False,-0.15509480005716392,0.08966923686455734,0.921797780398215,-0.15254409405780156
1992-12-07,0.0,0.0,0.0,0.0,False,False,-0.16120242131352824,0.08482962244174191,0.921797780398215,-0.15254409405780156
1992-12-08,0.0,0.0,0.0,0.0,False,False,-0.1650231233247642,0.08316513018098926,0.921797780398215,-0.15254409405780156
1992-12-09,0.0,0.0,0.0,0.0,False,False,-0.16529830331619577,0.08074411589232906,0.921797780398215,-0.15254409405780156
1992-12-10,0.0,0.0,0.0,0.0,False,False,-0.1654937221223114,0.07943016150344788,0.921797780398215,-0.15254409405780156
1992-12-11,0.0,0.0,0.0,0.0,False,False,-0.16131759450176908,0.08194385259056716,0.921797780398215,-0.15254409405780156
1992-12-14,0.0,0.0,0.0,0.0,False,False,-0.15877592058999013,0.0766850301243812,0.921797780398215,-0.15254409405780156
1992-12-15,0.0,0.0,0.0,0.0,False,False,-0.15713474326479393,0.073934901201179,0.921797780398215,-0.15254409405780156
1992-12-16,0.0,0.0,0.0,0.0,False,False,-0.16043212310685695,0.07499842521045302,0.921797780398215,-0.15254409405780156
1992-12-17,0.0,0.0,0.0,0.0,False,False,-0.1666564471208538,0.07641243289157272,0.921797780398215,-0.15254409405780156
1992-12-18,0.0,0.0,0.0,0.0,False,False,-0.16896394930994818,0.07683050263184922,0.921797780398215,-0.15254409405780156
1992-12-21,0.0,0.0,0.0,0.0,False,False,-0.17414254547894692,0.0771938108167728,0.921797780398215,-0.15254409405780156
1992-12-22,0.0,0.0,0.0,0.0,False,False,-0.17786441527877994,0.07088115646721496,0.921797780398215,-0.15254409405780156
1992-12-23,0.0,0.0,0.0,0.0,False,False,-0.1783481093595506,0.06764647278751701,0.921797780398215,-0.15254409405780156
1992-12-24,0.0,0.0,0.0,0.0,False,False,-0.17815944905988101,0.0676947732898724,0.921797780398215,-0.15254409405780156
1992-12-28,0.0,0.0,0.0,0.0,False,False,-0.1729861515000033,0.07104054604893349,0.921797780398215,-0.15254409405780156
1992-12-29,0.0,0.0,0.0,0.0,False,False,-0.17584822511052434,0.07007720618615261,0.921797780398215,-0.15254409405780156
1992-12-30,0.0,0.0,0.0,0.0,False,False,-0.17719280411026606,0.0662434458863904,0.921797780398215,-0.15254409405780156
1992-12-31,0.0,0.0,0.0,0.0,False,False,-0.17298751659907863,0.06694159154695863,0.921797780398215,-0.15254409405780156
1993-01-04,0.0,0.0,0.0,0.0,False,False,-0.1822982324922009,0.07491280960846182,0.921797780398215,-0.15254409405780156
1993-01-05,0.0,0.0,0.0,0.0,False,False,-0.178329598295336,0.07649223435049432,0.921797780398215,-0.15254409405780156
1993-01-06,0.0,0.0,0.0,0.0,False,False,-0.1739994159656293,0.07668783522044807,0.921797780398215,-0.15254409405780156
1993-01-07,0.0,0.0,0.0,0.0,False,False,-0.16632812953172327,0.08307126506637251,0.921797780398215,-0.15254409405780156
1993-01-08,0.0,0.0,0.0,0.0,False,False,-0.16543853769251304,0.08316019526339728,0.921797780398215,-0.15254409405780156
1993-01-11,0.0,0.0,0.0,0.0,False,False,-0.16601411294008395,0.08319325843216487,0.921797780398215,-0.15254409405780156
1993-01-12,0.0,0.0,0.0,0.0,False,False,-0.16271079054646453,0.08243678898927102,0.921797780398215,-0.15254409405780156
1993-01-13,0.0,0.0,0.0,0.0,False,False,-0.17218506055697935,0.09060337019166669,0.921797780398215,-0.15254409405780156
1993-01-14,0.0,0.0,0.0,0.0,False,False,-0.17803099666439637,0.0926161954345192,0.921797780398215,-0.15254409405780156
1993-01-15,0.0,0.0,0.0,0.0,False,False,-0.17814668530370126,0.09213835897836264,0.921797780398215,-0.15254409405780156
1993-01-18,0.0,0.0,0.0,0.0,False,False,-0.1774167368379107,0.08919868334356684,0.921797780398215,-0.15254409405780156
1993-01-19,0.0,0.0,0.0,0.0,False,False,-0.17487144265842436,0.08976413856719967,0.921797780398215,-0.15254409405780156
1993-01-20,0.0,0.0,0.0,0.0,False,False,-0.17670441118495572,0.08737091030948925,0.921797780398215,-0.15254409405780156
1993-01-21,0.0,0.0,0.0,0.0,False,False,-0.17929752531083853,0.08660096788672926,0.921797780398215,-0.15254409405780156
1993-01-22,0.0,0.0,0.0,0.0,False,False,-0.1780456282270152,0.08675904381803656,0.921797780398215,-0.15254409405780156
1993-01-25,0.0,0.0,0.0,0.0,False,False,-0.19386557183921183,0.11047577590473846,0.921797780398215,-0.15254409405780156
1993-01-26,0.0,0.0,0.0,0.0,False,False,-0.18877620107716198,0.110491893689396,0.921797780398215,-0.15254409405780156
1993-01-27,0.0,0.0,0.0,0.0,False,False,-0.18887482492257213,0.11011674168912666,0.921797780398215,-0.15254409405780156
1993-01-28,0.0,0.0,0.0,0.0,False,False,-0.1912779811536799,0.11035548247206114,0.921797780398215,-0.15254409405780156
